PA	PA-14	102328feb0f6f105690229aee25e08516836d1ee87bc1fcc3b0b0830dcfdef8c
PA	PA-26	ef3f55c0eccdc12160a68749593b598b5946d4b2ab1fca34d885f3368a0e16a5
PA	PA-31	93bde703f5352a72e1d0726d2b6d70772eb114010b836cf2ee58bda930ff0288
PA	PA-32	ba5f8e26020e1f22fa7366bdfa28dd807e5f7e623181d56de00734bc9ec04b49
PA	PA-34	897fd8a71bacbee5ee819559173337edd513f8f53947f45f12f43d8279f3242c
PA	PA-36	6d20c0aa2272d673c834f268c4a1dfd9752522f77bec3ae68d337199ec9bd25a
PA	PA-56	4036974c2634b2fba9145e454b0b3cb0a3cd777d3921e95b1c5b62869b329e26
PA	PA-66	426f50bebf9accb77be5def6761eca0bd16f0c08fe4caeff60890093012efba1
PA	PA-67	c11f3c2f6fd5e15f098db2db1e092c9d2bfad2a84552840b479c5a6e8ab25d64
PA	PA-69	da0e05f1bd0328b904dc186d6bdd5d7d808e2b062fca85ea7b0ecb60aeaca899
PA	PA-72	24585121dec34c328f4e36d492d6184821d13454df5b59ff13e89c7b86091a53
PA	PA-74	e9a85d45e1927077cc85d8eeb9070bd696cfe788ffa11d3c70489c3b6565b540
PA	PA-77	7ddbc1b8271c8018b757b11384c4266f550a9d6cba7ca30a4badd6f43a751b9b
PA	PA-81	71cb0ff7b7ddd623208d684821507e2a472ff3a731468fb9d715af5274330ff1
PA	PA-82	3e2b3f8bdc7a28f1744790465e02630e4cd4f23d94628ee76b6b7a79cb49ec44
PA	PA-86	312642b583a09e4c71bd2dc010ab464fa344d59d9a22faaf0faf733e6668add9
PA	PA-87	c4550b664cb6ac644f6edddfb5ce3c6920d7fcaca9afec6cf5fec4ec79e9f68b
PA	PA-91	6b870b706a793c7b3b6098f7cbe16d0886a82904e112bff5c11f849f45a30f12
PA	PA-94	114bc126a97e3e524620231d1bf6c78fbddcada119b7efc06cac54adf4f0f008
PA	PA-105	ab40c8ecf3ec602085a21d09b90be89ff1d07ff1021b65b577b8e6960468e84d
PA	PA-106	363e99fd6a3ad8b6a2952b1dc1af29ce59211b62c7f2cd61a90c82168c843094
PA	PA-107	7ec9ecbe90aa504bf8433bfc67da2afeb6945634d220712ca74b8f2a4c11aecc
PA	PA-108	565ba85e9b672d640383a8fe0178ef8dfff7cf71cc5b38d56f27984858cc6af7
PA	PA-109	d290d8843c864c145a8c31dda63741651ac88775f453dbe38c4cadf9954c4087
PA	PA-110	7270cf9b46a3f88e57c3824d0385f5b4380b131fcf03e88b3639eab75e99185d
PA	PA-111	781d187b80a6c9faee7cf90bd71ae84b5e0627d1056e455f68811eb3ea5efe9b
PA	PA-112	a12c30401e4cd5e13c1deeb4294d8a2d610b741ce0d8acf66f9e85725e0d5cc3
PA	PA-113	d318897ec4f3aa72bdd39b9e3e44eef5a58e5896cb1f7720f9af5511b34348bd
PA	PA-114	3e82b3179b0561cfb2a1d59e3802cee79fe66f93d1cd688cd6ff4add4fc35013
PA	PA-115	321fda368d225b169fb2ab79107a67b1bc56f9fbe94bd4f31b39edbc02ee16cb
PA	PA-116	a918121ff06d0e86aaf94772147f0ca551c3eff684897ae5c8fc66f79d0c9222
PA	PA-117	e633f9242d12209d08946a53ec64e167fbaded382fc7b9fa0d47dc7dbc93f9cc
PA	PA-118	41ef94fb5ae5452997730fc9a41fef1d54fc12aef17f1deb044cc353f57ef2c9
PA	PA-119	f3ba84044cbd68dc3b33244cbea42fdde8194caba9b16d3f6715869f967d2bfd
PA	PA-120	e821627c7b65c62f7081e58e255d375b37b3c4e356a0c2f1490eaa38b3408106
PA	PA-121	c82379b94c104ba4a2cf6582d28e40dc3d2eef3cabdad4e876f6b974cc9bd16b
PA	PA-122	ae3301e061ac3280223297a96e97328298a2a1e14acbd89174c87f3bbcb9211b
PA	PA-123	28e8b7c12270b51ec56f1fb754074ddc618db6dc848acd5234f073d85170ed81
PA	PA-124	b702f7eb9a195329bdd501b4936ac7f320eba40e2063a53ed2e9845d6f728f33
PA	PA-125	9cd5130887c7e117ab831781fa6f5f5886b8d502334928e97b68323b4173b930
PA	PA-126	b4f6d35ee46ed5f9f80ee7701f36a8be6b562461b5f87a154e1cb169a85735da
PA	PA-127	7ed661ab22f8a30a761631a31188880f53d9bbbd00ab5d37b558cdaff9313591
PA	PA-128	711766d0a5b77696418e601ecbaf35153a2d9ae8e9b3d97a9a48e3240bc78d13
PA	PA-129	23961771bc91aa5bfc32ecd3a5ca86885c817b97fb4fc90633f3919c97c52fd7
PA	PA-130	2f01edcb88313ce3e4f834c408adcf7f1981fe07418a2c97c407cccb6257da69
PA	PA-131	2d37d0eea99f86e42f9c484630a014b8d76f0fd684f5c54ef7784bcbea55ec5f
PA	PA-132	d58da97e4b46c2196fd6cc1be26e2d9a93d9ed6114def69e5c34656e2a012cfc
PA	PA-133	8e14e3959df4b243b04cefd7c5061aaf8d23f9a3b484454b41e7f690066b1e11
PA	PA-134	a7ff2ddb052a70a18738dcb8122a3e463488e8ee0c6b13d95c144adca140e22c
PA	PA-135	bc3a2244734111448056aa21b72c3f0ce4f916a0c44039f0ea14bf7d7c7f31f3
PA	PA-136	bb92d0230eb1c87b6d53f94d71bbd181ee8f27dff5666b34921c0d613b444743
PA	PA-137	06931561c01213785fde93ad319b5e9e86fdf7f1ccebfc8184a120c41f75127a
PA	PA-138	7226360c8574ee1106783be8a69f2c2029166c6238a0f5210bb5e2528180cb5f
