FB	FB-3542	PRIMO ACCESSO CLIENTE GIA ESISTENTE OTP CERTIFICA MAIL BLOCCO TEMPORANEO VISUALIZZATO LO STATO DI BLOCCO TEMPORANEO NELLA PAGINA DI LOGIN
FB	FB-3543	PRIMO ACCESSO CLIENTE GIA ESISTENTE OTP CERTIFICA MAIL BLOCCO TEMPORANEO TENTATIVO DI ACCESSO PRIMA DELLA FINE DEL BLOCCO
FB	FB-3544	PRIMO ACCESSO CLIENTE GIA ESISTENTE OTP CERTIFICA MAIL BLOCCO TEMPORANEO TENTATIVO DI ACCESSO DOPO LA FINE DEL BLOCCO
FB	FB-3545	PRIMO ACCESSO CLIENTE GIA ESISTENTE OTP CERTIFICA MAIL INSERIMENTO OTP CORRETTO
FB	FB-3546	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO ICONA PER ANNULLARE
FB	FB-3547	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO SELEZIONARE RICORDA
FB	FB-3548	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO SELEZIONARE NON RICORDARE
FB	FB-3549	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO ACCESSO DOPO LA FINE DEI 90 GIORNI
FB	FB-3550	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO ACCESSO DOPO AVER RIFIUTATO L'OPZIONE RICORDA
FB	FB-3551	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO ACCESSO DOPO AVER ACCETTATO L'OPZIONE RICORDA
FB	FB-3552	PRIMO ACCESSO CLIENTE GIA ESISTENTE RICORDA DISPOSITIVO LA SCERMATA VIENE VISUALIZZATA SECONDO LE INDICAZIONI PRESENTI NUL FIGMA
FB	FB-3553	PRIMO ACCESSO CLIENTE GIA ESISTENTE PAGINA DI CERTTIFICAZIONE COMPLETATA LA PAGINA VIENE VISUALIZZATA SECONDO LE INDICAZIONI FORNITE SUL FIGMA
FB	FB-3554	PRIMO ACCESSO CLIENTE GIA ESISTENTE PAGINA DI CERTTIFICAZIONE COMPLETATA CTA "ACCEDI"
FB	FB-3555	LOGIN EMAIL GIA CERTIFICATA L'UTENTE ATTERRA NELL APAGINA DI RICEZIONE OTP DOPO AVER INSERITO LE CREDENZIALI DELLA LOGIN
FB	FB-3556	LOGIN EMAIL GIA CERTIFICATA BENVENUTO NEL PORTALE CLIENTI INVIATO
