FB	FB-580	01 SWAGGER GETINITIALAMOUNTOFPLAN UTENZA LIVELLO 1
FB	FB-581	02 SWAGGER GETINITIALAMOUNTOFPLAN UTENZA MONO LIVELLO 2
FB	FB-582	03 SWAGGER GETINITIALAMOUNTOFPLAN UTENZA MULTI LIVELLO 2
FB	FB-583	04 SWAGGER GETUSEDAMOUNTOFPLAN UTENZA LIVELLO 1
FB	FB-584	05 SWAGGER GETUSEDAMOUNTOFPLAN UTENZA MONO LIVELLO 2
FB	FB-585	06 SWAGGER GETUSEDAMOUNTOFPLAN UTENZA MULTI LIVELLO 2
FB	FB-586	07 PCEW PAYROLL DASHBOARD UTENZA LIVELLO 1 VERIFICA AMOUNT
FB	FB-587	08 PCEW PAYROLL DASHBOARD UTENZA MONO LIVELLO 2 VERIFICA AMOUNT
FB	FB-588	09 PCEW PAYROLL DASHBOARD UTENZA MULTI LIVELLO 2 VERIFICA AMOUNT
FB	FB-590	01 NRT NPB ELENCO MOVIMENTI DETTAGLIO BUONI ACQUISTO
FB	FB-591	02 NRT NPB ELENCO MOVIMENTI BUONI ACQUISTO DOWNLOAD
FB	FB-597	01 SWAGGER GETFLOWSLISTPAYROLL
FB	FB-599	01 SWAGGER GETFLOWSLISTPAYROLL UTENZA LIVELLO 1
FB	FB-600	02 SWAGGER GETFLOWSLISTPAYROLL UTENZA MONO LIVELLO 2
FB	FB-601	03 SWAGGER GETFLOWSLISTPAYROLL UTENZA MULTI LIVELLO 2
FB	FB-602	04 PCEW PAYROLL FLUSSI UTENZA LIVELLO 1
FB	FB-603	05 PCEW PAYROLL FLUSSI UTENZA MONO LIVELLO 2
FB	FB-604	06 PCEW PAYROLL FLUSSI UTENZA MULTI LIVELLO 2
FB	FB-605	07 PCEW PAYROLL FLUSSI UTENZA LIVELLO 1 VERIFICA FILTRI
FB	FB-606	08 PCEW PAYROLL FLUSSI UTENZA MONO LIVELLO 2 VERIFICA FILTRI
FB	FB-607	09 PCEW PAYROLL FLUSSI UTENZA MULTI LIVELLO 2 VERIFICA FILTRI
FB	FB-618	01 VISUALIZZAZIONE DATI PER UTENTE CREATO SU LIVELLI
FB	FB-619	02 VISUALIZZAZIONE REPORT PER UTENTE CREATO SU LIVELLI
FB	FB-620	03 VERIFICA DOWNLOAD REPORT PER UTENTE CREATO SU LIVELLI
FB	FB-621	04 VISUALIZZAZIONE PAYROLL PER UTENTE CREATO SU LIVELLI
FB	FB-622	05 VISUALIZZAZIONE FINANCE PER UTENTE CREATO SU LIVELLI
FB	FB-623	06 NON REGRESSIONE PER UTENTE SENZA LIVELLI
FB	FB-624	FB 10070 PCEW WEBAPP MODIFICHE DA PW 1492 1493
FB	FB-625	FB 10071 PCEW WEBAPP PAYROLL VERTICALE MODIFICHE A WIDGET DETTAGLIO BENEFIT
FB	FB-626	1 PAYROLL FLUSSI DOCUMENTI VERIFICARE CHE COMPAIA IL REPORT DOCUMENTO RIEPILOGATIVO FILTRABILE PER ANNO
FB	FB-627	2 PAYROLL VERTICAL FLUSSI DOCUMENTI VERIFICARE CHE COMPAIA IL REPORT DOCUMENTO RIEPILOGATIVO FILTRABILE PER ANNO
FB	FB-628	3 SEZIONE PAYROLL VERTICAL FLUSSI DOCUMENTI ENTRANDO NEL PORTALE CON UN UTENZA SU LIVELLI 1 SPECIFICI
FB	FB-629	STS 17918 PCEW TEST RINOMINA REPORT CU VERIFICA NOME DOCUMENTO
FB	FB-630	01 REPORT CASH WELFARE CW NESSUN FILTRO
FB	FB-631	02 REPORT CASH WELFARE CW FILTRO ATTIVI
FB	FB-632	03 REPORT CASH WELFARE CW FILTRO CESSATI
FB	FB-633	04 REPORT CONTO WELFARE FONTE PWF NESSUN FILTRO
FB	FB-634	05 REPORT CONTO WELFARE FONTE PWF FILTRO ATTIVI
FB	FB-635	06 REPORT CONTO WELFARE FONTE PWF FILTRO CESSATI
FB	FB-636	07 REPORT MASSIMALI FRINGE MF NESSUN FILTRO
FB	FB-637	08 REPORT MASSIMALI FRINGE MF FILTRO ATTIVI
FB	FB-638	09 REPORT MASSIMALI FRINGE MF FILTRO CESSATI
FB	FB-639	10 REPORT MASSIMALI SANITA MS NESSUN FILTRO
FB	FB-640	11 REPORT MASSIMALI SANITA MS FILTRO ATTIVI
FB	FB-641	12 REPORT MASSIMALI SANITA MS FILTRO CESSATI
FB	FB-642	13 REPORT MASSIMALI PREVIDENZA MP NESSUN FILTRO
FB	FB-643	14 REPORT MASSIMALI PREVIDENZA MP FILTRO ATTIVI
FB	FB-644	15 REPORT MASSIMALI PREVIDENZA MP FILTRO CESSATI
FB	FB-645	16 REPORT CARICAMENTI PIANO WELFARE NESSUN FILTRO
FB	FB-646	17 REPORT CARICAMENTI PIANO WELFARE FILTRO ATTIVI
FB	FB-647	18 REPORT CARICAMENTI PIANO WELFARE FILTRO CESSATI
FB	FB-666	STS 19369 TEST PW 1592 FIX RESET PWD
FB	FB-667	RESET PASSWORD PORTALE CLIENTI EASY WELFARE
FB	FB-668	01 COLONNE TABELLA FLEXBEN PCEW RICHIESTE EFFETTUATE
FB	FB-669	02 AGGIORNAMENTO DATI NELLA TABELLA FLEXBEN PCEW RICHIESTE EFFETTUATE
FB	FB-670	01 REPORT RIMBORSI
FB	FB-671	02 REPORT RICHIESTE
FB	FB-672	03 REPORT RICHIESTE FONTE
FB	FB-673	04 CONTENUTO REPORT RICHIESTE
FB	FB-674	05 CONTENUTO REPORT RICHIESTE FONTE
FB	FB-675	06 REPORT RICHIESTE DOWNLOAD SEZIONE STELLATA
FB	FB-676	07 REPORT RICHIESTE DOWNLOAD VERTICAL
FB	FB-677	08 REPORT RICHIESTE FONTE DOWNLOAD SEZIONE STELLATA
FB	FB-678	09 REPORT RICHIESTE FONTE DOWNLOAD VERTICAL
FB	FB-679	10 FILTRI REPORT RICHIESTE
FB	FB-680	11 FILTRI REPORT RICHIESTE FONTE
FB	FB-681	12 PRESENZA DEL REPORT RICHIESTE UTENTE LIVELLO 1
FB	FB-682	01 CIRCUITO C000 HOME PAGE
FB	FB-683	02 CIRCUITO C000 HOME PAGE VEDI HR
FB	FB-684	03 CIRCUITO C000 HOME PAGE VEDI HR REPORT PDF
FB	FB-685	04 CIRCUITO C000 HOME PAGE VEDI HR REPORT EXCEL
FB	FB-686	05 CIRCUITO C000 HOME PAGE VEDI HR REPORT WORD
FB	FB-687	06 CIRCUITO C000 HOME PAGE VEDI HR REPORT CSV
FB	FB-688	07 CIRCUITO C000 HOME PAGE VEDI HR DETTAGLIO PIANO
FB	FB-689	08 CIRCUITO C000 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT PDF
FB	FB-690	09 CIRCUITO C000 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT EXCEL
FB	FB-691	10 CIRCUITO C000 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT WORD
FB	FB-692	11 CIRCUITO C000 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT CSV
FB	FB-693	12 CIRCUITO F033 HOME PAGE
FB	FB-694	13 CIRCUITO F033 HOME PAGE VEDI HR
FB	FB-695	14 CIRCUITO F033 HOME PAGE VEDI HR REPORT PDF
FB	FB-696	15 CIRCUITO F033 HOME PAGE VEDI HR REPORT EXCEL
FB	FB-697	16 CIRCUITO F033 HOME PAGE VEDI HR REPORT WORD
FB	FB-698	17 CIRCUITO F033 HOME PAGE VEDI HR REPORT CSV
FB	FB-699	18 CIRCUITO F033 HOME PAGE VEDI HR DETTAGLIO PIANO
FB	FB-700	19 CIRCUITO F033 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT PDF
FB	FB-701	20 CIRCUITO F033 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT EXCEL
FB	FB-702	21 CIRCUITO F033 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT WORD
FB	FB-703	22 CIRCUITO F033 HOME PAGE VEDI HR DETTAGLIO PIANO REPORT CSV
FB	FB-704	14 VISUALIZZAZIONE DEL REPORT RICHIESTE UTENTE LIVELLO 1
FB	FB-705	15 VISUALIZZAZIONE DEL REPORT RICHIESTE FONTE UTENTE LIVELLO 1
FB	FB-706	13 PRESENZA DEL REPORT RICHIESTE FONTE UTENTE LIVELLO 1
FB	FB-707	01 BENEFICIARIO CON MASSIMALE PERSONALE
FB	FB-708	02 BENEFICIARIO CON MASSIMALE EXTRA PIATTAFORMA
FB	FB-709	03 BENEFICIARIO CON MASSIMALE LEGGE
FB	FB-710	04 BENEFICIARIO CON MASSIMALE PER CIRCUITO
FB	FB-711	05 BENEFICIARIO CON MASSIMALE PERSONALE E PER CIRCUITO
FB	FB-712	06 BENEFICIARIO CON MASSIMALE PERSONALE ED EXTRA PIATTAFORMA
FB	FB-713	07 BENEFICIARIO CON MASSIMALE PERSONALE E CIRCUITO
FB	FB-714	08 BENEFICIARIO CON MASSIMALE CIRCUITO ED EXTRA PIATTAFORMA
FB	FB-715	09 GENERAZIONE IN PDF
FB	FB-716	10 GENERAZIONE WORD
FB	FB-717	11 GENERAZIONE CSV
FB	FB-718	12 GENERAZIONE EXCEL
FB	FB-719	01 GENERAZIONE IN PDF
FB	FB-720	02 GENERAZIONE WORD
FB	FB-721	03 GENERAZIONE CSV
FB	FB-722	04 GENERAZIONE EXCEL
FB	FB-724	01 ASSEGNAZIONE NUOVO RUOLO TRAMITE TRACCIATO 41
FB	FB-725	02 CAMBIO RUOLO NORMALE > SSO NPB
FB	FB-726	03 CAMBIO RUOLO SSO > NORMALE NPB
FB	FB-727	04 CAMBIO RUOLO NORMALE > SSO RIEPILOGO ATTIVAZIONI FULL DIGITAL C9997
FB	FB-728	05 CAMBIO RUOLO NORMALE > SSO NPB IMPERSONA
FB	FB-729	06 CAMBIO RUOLO SSO > NORMALE NPB IMPERSONA
